"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"57053","UBE3A","Human (Adult)",4,28,0.142857142857143,"Human (Fetal)",7,28,0.25,"Both",0.571428571428571,1.75,0.571428571428571,1.75,3
"57055","UBE3B","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"57058","UBE4A","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57059","UBE4B","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"57060","UBFD1","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57062","UBIAD1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57063","UBL3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"57064","UBL4A","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"57071","UBL7","Human (Adult)",6,9,0.666666666666667,"Human (Fetal)",2,9,0.222222222222222,"Both",3,0.333333333333333,3,0.333333333333333,4
"57073","UBLCP1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57074","UBN1","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"57076","UBOX5","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"57079","UBQLN1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"57083","UBQLN4","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",3,3,1,"Both",0.333333333333333,3,0.333333333333333,3,2
"57088","UBR2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57089","UBR3","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"57090","UBR4","Human (Adult)",5,17,0.294117647058824,"Human (Fetal)",1,17,0.0588235294117647,"Both",5,0.2,5,0.2,4
"57091","UBR5","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"57094","UBTD1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"57096","UBTF","Human (Adult)",8,14,0.571428571428571,"Human (Fetal)",6,14,0.428571428571429,"Both",1.33333333333333,0.75,1.33333333333333,0.75,2
"57107","UBXN1","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",2,18,0.111111111111111,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57111","UBXN2A","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"57112","UBXN2B","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"57113","UBXN4","Human (Adult)",1,8,0.125,"Human (Fetal)",4,8,0.5,"Both",0.25,4,0.25,4,3
"57114","UBXN6","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"57115","UBXN7","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"57117","UBXN8","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"57119","UCHL1","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57121","UCHL3","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"57122","UCHL5","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",2,13,0.153846153846154,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57123","UCK1","Human (Adult)",6,9,0.666666666666667,"Human (Fetal)",3,9,0.333333333333333,"Both",2,0.5,2,0.5,3
"57124","UCK2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57125","UCKL1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57132","UCP2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"57135","UFC1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"57136","UFD1","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"57137","UFL1","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"57139","UFM1","Human (Adult)",4,5,0.8,"Human (Fetal)",4,5,0.8,"Both",1,1,1,1,0
"57141","UFSP2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57142","UGCG","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"57143","UGDH","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"57147","UGP2","Human (Adult)",7,32,0.21875,"Human (Fetal)",4,32,0.125,"Both",1.75,0.571428571428571,1.75,0.571428571428571,3
"57180","UHMK1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57183","UHRF1BP1L","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"57184","UHRF2","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"57190","ULK1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57191","ULK2","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"57192","ULK3","Human (Adult)",10,24,0.416666666666667,"Human (Fetal)",8,24,0.333333333333333,"Both",1.25,0.8,1.25,0.8,2
"57203","UNC119","Human (Adult)",5,8,0.625,"Human (Fetal)",2,8,0.25,"Both",2.5,0.4,2.5,0.4,3
"57204","UNC119B","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57206","UNC13B","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"57209","UNC45A","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"57211","UNC50","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"57212","UNC5A","Human (Adult)",4,3,1.33333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",4,0.25,4,0.25,3
"57230","UNG","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"57233","UNK","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"57238","UPF2","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"57239","UPF3A","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57255","UPRT","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",4,9,0.444444444444444,"Both",0.5,2,0.5,2,2
"57256","UQCC1","Human (Adult)",3,23,0.130434782608696,"Human (Fetal)",3,23,0.130434782608696,"Both",1,1,1,1,0
"57257","UQCC2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57258","UQCC3","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"57259","UQCR10","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"57260","UQCR11","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"57261","UQCRB","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"57265","UQCRC1","Human (Adult)",4,10,0.4,"Human (Fetal)",9,10,0.9,"Both",0.444444444444444,2.25,0.444444444444444,2.25,5
"57266","UQCRC2","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"57268","UQCRFS1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"57272","UQCRH","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"57278","UQCRQ","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"57284","URGCP","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"57286","URI1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",1,13,0.0769230769230769,"Both",2,0.5,2,0.5,1
"57287","URM1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",3,6,0.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"57289","UROD","Human (Adult)",9,27,0.333333333333333,"Human (Fetal)",5,27,0.185185185185185,"Both",1.8,0.555555555555556,1.8,0.555555555555556,4
"57290","UROS","Human (Adult)",3,21,0.142857142857143,"Human (Fetal)",2,21,0.0952380952380952,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57291","USB1","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"57292","USE1","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"57293","USF1","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"57295","USF2","Human (Adult)",3,16,0.1875,"Human (Fetal)",1,16,0.0625,"Both",3,0.333333333333333,3,0.333333333333333,2
"57301","USO1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57302","USP1","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"57303","USP10","Human (Adult)",2,19,0.105263157894737,"Human (Fetal)",4,19,0.210526315789474,"Both",0.5,2,0.5,2,2
"57304","USP11","Human (Adult)",8,12,0.666666666666667,"Human (Fetal)",7,12,0.583333333333333,"Both",1.14285714285714,0.875,1.14285714285714,0.875,1
"57305","USP12","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57310","USP13","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"57311","USP14","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"57312","USP15","Human (Adult)",2,19,0.105263157894737,"Human (Fetal)",3,19,0.157894736842105,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57313","USP16","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"57345","USP19","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"57346","USP2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57348","USP20","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57349","USP21","Human (Adult)",3,10,0.3,"Human (Fetal)",3,10,0.3,"Both",1,1,1,1,0
"57350","USP22","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"57361","USP30","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"57364","USP32","Human (Adult)",3,15,0.2,"Human (Fetal)",3,15,0.2,"Both",1,1,1,1,0
"57368","USP33","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",4,18,0.222222222222222,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"57369","USP34","Human (Adult)",3,22,0.136363636363636,"Human (Fetal)",1,22,0.0454545454545455,"Both",3,0.333333333333333,3,0.333333333333333,2
"57373","USP39","Human (Adult)",3,20,0.15,"Human (Fetal)",2,20,0.1,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57374","USP4","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",3,14,0.214285714285714,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"57377","USP42","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57381","USP46","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57383","USP47","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",2,11,0.181818181818182,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57384","USP48","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",2,15,0.133333333333333,"Both",1,1,1,1,0
"57386","USP5","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",3,7,0.428571428571429,"Both",1,1,1,1,0
"57393","USP7","Human (Adult)",1,21,0.0476190476190476,"Human (Fetal)",2,21,0.0952380952380952,"Both",0.5,2,0.5,2,1
"57394","USP8","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",3,19,0.157894736842105,"Both",1,1,1,1,0
"57434","USPL1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"57438","UTP11","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57439","UTP14A","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57441","UTP15","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"57442","UTP18","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57444","UTP23","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57447","UTP4","Human (Adult)",2,16,0.125,"Human (Fetal)",4,16,0.25,"Both",0.5,2,0.5,2,2
"57448","UTP6","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",4,9,0.444444444444444,"Both",0.25,4,0.25,4,3
"57454","UVRAG","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57457","UXS1","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",3,15,0.2,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57458","UXT","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"57460","VAC14","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"57463","VAMP2","Human (Adult)",6,4,1.5,"Human (Fetal)",4,4,1,"Both",1.5,0.666666666666667,1.5,0.666666666666667,2
"57465","VAMP3","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57466","VAMP4","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"57468","VAMP7","Human (Adult)",3,12,0.25,"Human (Fetal)",2,12,0.166666666666667,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57473","VAPA","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"57474","VAPB","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",3,6,0.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"57475","VARS","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"57477","VASH1","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"57482","VASP","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"57483","VAT1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57484","VAT1L","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"57491","VBP1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57493","VCAN","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",3,12,0.25,"Both",0.333333333333333,3,0.333333333333333,3,2
"57496","VCP","Human (Adult)",4,7,0.571428571428571,"Human (Fetal)",1,7,0.142857142857143,"Both",4,0.25,4,0.25,3
"57498","VCPKMT","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"57505","VDAC1","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",2,7,0.285714285714286,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57519","VDAC2","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",3,14,0.214285714285714,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"57527","VEGFA","Human (Adult)",5,32,0.15625,"Human (Fetal)",2,32,0.0625,"Both",2.5,0.4,2.5,0.4,3
"57528","VEGFB","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"57540","VEZF1","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"57542","VEZT","Human (Adult)",5,41,0.121951219512195,"Human (Fetal)",2,41,0.0487804878048781,"Both",2.5,0.4,2.5,0.4,3
"57543","VGF","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"57547","VGLL4","Human (Adult)",6,19,0.315789473684211,"Human (Fetal)",5,19,0.263157894736842,"Both",1.2,0.833333333333333,1.2,0.833333333333333,1
"57548","VHL","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"57551","VILL","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"57552","VIM","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"57556","VIPAS39","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",2,11,0.181818181818182,"Both",0.5,2,0.5,2,1
"57560","VIRMA","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57563","VKORC1L1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57564","VLDLR","Human (Adult)",1,4,0.25,"Human (Fetal)",3,4,0.75,"Both",0.333333333333333,3,0.333333333333333,3,2
"57566","VMA21","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57569","VMP1","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",1,17,0.0588235294117647,"Both",3,0.333333333333333,3,0.333333333333333,2
"57642","VOPP1","Human (Adult)",2,17,0.117647058823529,"Human (Fetal)",1,17,0.0588235294117647,"Both",2,0.5,2,0.5,1
"57645","VPS11","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57651","VPS16","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"57652","VPS18","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"57653","VPS25","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"57655","VPS26A","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",5,9,0.555555555555556,"Both",0.4,2.5,0.4,2.5,3
"57657","VPS26B","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"57659","VPS26C","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"57660","VPS28","Human (Adult)",3,16,0.1875,"Human (Fetal)",5,16,0.3125,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"57661","VPS29","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"57662","VPS33A","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",2,9,0.222222222222222,"Both",0.5,2,0.5,2,1
"57663","VPS33B","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"57665","VPS35","Human (Adult)",4,12,0.333333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",4,0.25,4,0.25,3
"57666","VPS35L","Human (Adult)",2,24,0.0833333333333333,"Human (Fetal)",1,24,0.0416666666666667,"Both",2,0.5,2,0.5,1
"57668","VPS36","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"57669","VPS37A","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",4,11,0.363636363636364,"Both",0.5,2,0.5,2,2
"57670","VPS37B","Human (Adult)",1,4,0.25,"Human (Fetal)",3,4,0.75,"Both",0.333333333333333,3,0.333333333333333,3,2
"57671","VPS37C","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"57672","VPS37D","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"57673","VPS39","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",1,1,1,1,0
"57674","VPS41","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",3,14,0.214285714285714,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57675","VPS45","Human (Adult)",1,19,0.0526315789473684,"Human (Fetal)",3,19,0.157894736842105,"Both",0.333333333333333,3,0.333333333333333,3,2
"57676","VPS4A","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"57677","VPS4B","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57678","VPS50","Human (Adult)",1,21,0.0476190476190476,"Human (Fetal)",1,21,0.0476190476190476,"Both",1,1,1,1,0
"57679","VPS51","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",3,17,0.176470588235294,"Both",0.333333333333333,3,0.333333333333333,3,2
"57680","VPS52","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"57683","VPS72","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57684","VPS8","Human (Adult)",2,28,0.0714285714285714,"Human (Fetal)",2,28,0.0714285714285714,"Both",1,1,1,1,0
"57685","VPS9D1","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",2,7,0.285714285714286,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57687","VRK1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"57689","VRK3","Human (Adult)",6,26,0.230769230769231,"Human (Fetal)",4,26,0.153846153846154,"Both",1.5,0.666666666666667,1.5,0.666666666666667,2
"57696","VSIG4","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"57698","VSIR","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"57699","VSNL1","Human (Adult)",4,6,0.666666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",4,0.25,4,0.25,3
"57701","VSTM2A","Human (Adult)",4,8,0.5,"Human (Fetal)",3,8,0.375,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"57703","VSTM2B","Human (Adult)",6,1,6,"Human (Fetal)",3,1,3,"Both",2,0.5,2,0.5,3
"57704","VSTM2L","Human (Adult)",3,3,1,"Human (Fetal)",4,3,1.33333333333333,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"57706","VSTM5","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"57709","VTA1","Human (Adult)",2,5,0.4,"Human (Fetal)",4,5,0.8,"Both",0.5,2,0.5,2,2
"57713","VTI1A","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"57714","VTI1B","Human (Adult)",3,6,0.5,"Human (Fetal)",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57726","VWA1","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"57730","VWA5A","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"57744","VXN","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"57745","WAC","Human (Adult)",2,24,0.0833333333333333,"Human (Fetal)",5,24,0.208333333333333,"Both",0.4,2.5,0.4,2.5,3
"57747","WAPL","Human (Adult)",3,6,0.5,"Human (Fetal)",3,6,0.5,"Both",1,1,1,1,0
"57748","WARS","Human (Adult)",3,44,0.0681818181818182,"Human (Fetal)",2,44,0.0454545454545455,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"57755","WASF1","Human (Adult)",9,10,0.9,"Human (Fetal)",10,10,1,"Both",0.9,1.11111111111111,0.9,1.11111111111111,1
"57758","WASF3","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"57762","WASH2P","Human (Adult)",3,2,1.5,"Human (Fetal)",1,2,0.5,"Both",3,0.333333333333333,3,0.333333333333333,2
"57767","WASH7P","Human (Adult)",2,1,2,"Human (Fetal)",4,1,4,"Both",0.5,2,0.5,2,2
"57769","WASH9P","Human (Adult)",3,1,3,"Human (Fetal)",4,1,4,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
